,name,start_x,start_y,end_x,end_y
4209,Jalan Jogja - Solo,110.4569668,-7.7781694,110.4565523,-7.7784053
4210,,110.6522892,-8.0590559,110.653341,-8.0602341
4211,Jalan Imogiri - Dlingo,110.4382143,-7.9346711,110.4372163,-7.9344721
4212,Jalan Imogiri - Dlingo,110.4382143,-7.9346711,110.4389509,-7.9353458
4213,Jalan Wonosari - Baron,110.5876397,-8.0146345,110.5873503,-8.012801
4214,Jalan Wonosari - Baron,110.5876397,-8.0146345,110.5870043,-8.0186163
4215,,110.5218762,-7.805862,110.5215248,-7.8056414
4216,,110.5218762,-7.805862,110.5217233,-7.8066512
4217,Jalan Lingkar Parangtritis - Panggang,110.3502373,-8.0100052,110.3499238,-8.0099232
4218,Jalan Lingkar Parangtritis - Panggang,110.3502373,-8.0100052,110.3510252,-8.0098515
4219,Jalan Nglipar - Ngawen,110.6492396,-7.8582598,110.6498495,-7.8581778
4220,Jalan Magelang,110.3626228,-7.744495,110.3626183,-7.744799
4221,Jalan Magelang,110.3626228,-7.744495,110.3628663,-7.7395391
4222,,110.1220849,-7.7310508,110.1225509,-7.7302601
4223,,110.1220849,-7.7310508,110.1221164,-7.7317079
4224,Jalan Gading - Ngalang,110.5712646,-7.8964422,110.5713831,-7.8980847
