maid,latitude,longitude,timestamp,adjusted_longitude,adjusted_latitude
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.800937,110.3648,2021-12-05 00:00:51,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.800937,110.3648,2021-12-05 00:00:51,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.8009367,110.36479949951172,2021-12-05 00:05:45,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.8009367,110.3648,2021-12-05 04:57:33,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.800937,110.36479949951172,2021-12-05 04:59:51,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.8009367,110.36479949951172,2021-12-05 05:00:56,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.800937,110.36479949951172,2021-12-05 05:02:00,110.3648202,-7.8011482
02afeff7-3b9a-4755-b94d-e8fc36311acf,-7.800937,110.36479949951172,2021-12-05 05:02:00,110.3648202,-7.8011482
032d5d22-8119-4851-b257-83273d0a524e,-7.797339,110.36519622802734,2021-12-20 19:09:33,110.3651989,-7.7974255
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.79302,110.36605834960938,2021-12-08 16:18:52,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.7927136,110.36597,2021-12-08 17:32:14,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.7927136,110.365966796875,2021-12-08 18:56:44,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.7927136,110.365966796875,2021-12-08 18:56:44,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.7927136,110.36597,2021-12-10 19:16:33,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.792957,110.365966796875,2021-12-10 21:54:39,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.7929573,110.365966796875,2021-12-10 22:34:44,110.3659713,-7.7926589
044bceda-0b33-49ae-b9c9-dc2cb362fcca,-7.79296,110.365966796875,2021-12-10 22:34:45,110.3659713,-7.7926589
